id_principal,casa,id_documento,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160569,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Waldenor Pereira (PT/BA),Dep. Waldenor Pereira (PT/BA),1160569,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141488,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160508,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Afonso Florence (PT/BA),Dep. Afonso Florence (PT/BA),1160508,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178857,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Jorge Solla (PT/BA),Dep. Jorge Solla (PT/BA),1178857,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204428,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Marília Arraes (PT/PE),Dep. Marília Arraes (PT/PE),1204428,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160556,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Padre João (PT/MG),Dep. Padre João (PT/MG),1160556,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204426,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Carlos Veras (PT/PE),Dep. Carlos Veras (PT/PE),1204426,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204453,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Natália Bonavides (PT/RN),Dep. Natália Bonavides (PT/RN),1204453,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,188097,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Merlong Solano (PT/-),Dep. Merlong Solano (PT/-),1188097,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160538,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Bohn Gass (PT/RS),Dep. Bohn Gass (PT/RS),1160538,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,171617,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Paulão (PT/AL),Dep. Paulão (PT/AL),1171617,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74156,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG),174156,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178873,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES),1178873,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,132504,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73604,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Rui Falcão (PT/SP),Dep. Rui Falcão (PT/SP),173604,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74283,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Vicentinho (PT/SP),Dep. Vicentinho (PT/SP),174283,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74376,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Vander Loubet (PT/MS),Dep. Vander Loubet (PT/MS),174376,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204501,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Alencar Santana Braga (PT/SP),Dep. Alencar Santana Braga (PT/SP),1204501,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,157130,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE),1157130,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204503,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Alexandre Padilha (PT/SP),Dep. Alexandre Padilha (PT/SP),1204503,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,107283,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Gleisi Hoffmann (PT/PR),Dep. Gleisi Hoffmann (PT/PR),1107283,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204467,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT),1204467,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74160,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG),174160,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204429,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE),1204429,Prop. Original / Apensada,Proposição
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,209189,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Joseildo Ramos (PT/BA),Dep. Joseildo Ramos (PT/BA),1209189,Prop. Original / Apensada,Proposição
2263453,camara,2263598,Requerimento,204429,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE),1204429,Requerimento,Proposição
2263453,camara,2263598,Requerimento,204426,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Carlos Veras (PT/PE),Dep. Carlos Veras (PT/PE),1204426,Requerimento,Proposição
2263453,camara,2263598,Requerimento,74848,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ),174848,Requerimento,Proposição
2263453,camara,2263598,Requerimento,132504,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Requerimento,Proposição
2263453,camara,2263598,Requerimento,157130,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE),1157130,Requerimento,Proposição
2263453,camara,2263598,Requerimento,141488,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Requerimento,Proposição
2263453,camara,2263598,Requerimento,160508,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Afonso Florence (PT/BA),Dep. Afonso Florence (PT/BA),1160508,Requerimento,Proposição
2263453,camara,2263598,Requerimento,76874,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Requerimento,Proposição
2263453,camara,2263598,Requerimento,141470,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933377,6d4bd96c8a8dffe066718503d82ec4a0,0.1111111111111111,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Requerimento,Proposição
2263453,camara,2263599,Requerimento,132504,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204501,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Alencar Santana Braga (PT/SP),Dep. Alencar Santana Braga (PT/SP),1204501,Requerimento,Proposição
2263453,camara,2263599,Requerimento,141470,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Requerimento,Proposição
2263453,camara,2263599,Requerimento,178873,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Helder Salomão (PT/ES),Dep. Helder Salomão (PT/ES),1178873,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160610,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA),1160610,Requerimento,Proposição
2263453,camara,2263599,Requerimento,178866,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Luizianne Lins (PT/CE),Dep. Luizianne Lins (PT/CE),1178866,Requerimento,Proposição
2263453,camara,2263599,Requerimento,178986,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204428,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Marília Arraes (PT/PE),Dep. Marília Arraes (PT/PE),1204428,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204453,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Natália Bonavides (PT/RN),Dep. Natália Bonavides (PT/RN),1204453,Requerimento,Proposição
2263453,camara,2263599,Requerimento,171619,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Margarida Salomão (PT/MG),Dep. Margarida Salomão (PT/MG),1171619,Requerimento,Proposição
2263453,camara,2263599,Requerimento,178970,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Requerimento,Proposição
2263453,camara,2263599,Requerimento,73604,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Rui Falcão (PT/SP),Dep. Rui Falcão (PT/SP),173604,Requerimento,Proposição
2263453,camara,2263599,Requerimento,107283,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Gleisi Hoffmann (PT/PR),Dep. Gleisi Hoffmann (PT/PR),1107283,Requerimento,Proposição
2263453,camara,2263599,Requerimento,178857,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Jorge Solla (PT/BA),Dep. Jorge Solla (PT/BA),1178857,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204495,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA),1204495,Requerimento,Proposição
2263453,camara,2263599,Requerimento,209189,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Joseildo Ramos (PT/BA),Dep. Joseildo Ramos (PT/BA),1209189,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160556,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Padre João (PT/MG),Dep. Padre João (PT/MG),1160556,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204426,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Carlos Veras (PT/PE),Dep. Carlos Veras (PT/PE),1204426,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160569,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Waldenor Pereira (PT/BA),Dep. Waldenor Pereira (PT/BA),1160569,Requerimento,Proposição
2263453,camara,2263599,Requerimento,188097,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Merlong Solano (PT/-),Dep. Merlong Solano (PT/-),1188097,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204503,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Alexandre Padilha (PT/SP),Dep. Alexandre Padilha (PT/SP),1204503,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160508,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Afonso Florence (PT/BA),Dep. Afonso Florence (PT/BA),1160508,Requerimento,Proposição
2263453,camara,2263599,Requerimento,141488,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160538,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Bohn Gass (PT/RS),Dep. Bohn Gass (PT/RS),1160538,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160604,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Pedro Uczai (PT/SC),Dep. Pedro Uczai (PT/SC),1160604,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74156,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Leonardo Monteiro (PT/MG),Dep. Leonardo Monteiro (PT/MG),174156,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74376,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Vander Loubet (PT/MS),Dep. Vander Loubet (PT/MS),174376,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204370,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74398,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Maria Do Rosário (PT/RS),Dep. Maria Do Rosário (PT/RS),174398,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74371,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Rubens Otoni (PT/GO),Dep. Rubens Otoni (PT/GO),174371,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74160,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Patrus Ananias (PT/MG),Dep. Patrus Ananias (PT/MG),174160,Requerimento,Proposição
2263453,camara,2263599,Requerimento,74283,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Vicentinho (PT/SP),Dep. Vicentinho (PT/SP),174283,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204467,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Professora Rosa Neide (PT/MT),Dep. Professora Rosa Neide (PT/MT),1204467,Requerimento,Proposição
2263453,camara,2263599,Requerimento,141335,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Beto Faro (PT/PA),Dep. Beto Faro (PT/PA),1141335,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204492,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Paulo Guedes (PT/MG),Dep. Paulo Guedes (PT/MG),1204492,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204393,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB),1204393,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160575,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF),1160575,Requerimento,Proposição
2263453,camara,2263599,Requerimento,160535,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS),1160535,Requerimento,Proposição
2263453,camara,2263599,Requerimento,204480,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Requerimento,Proposição
2263453,camara,2263599,Requerimento,171617,2020-09-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933380,6d4bd96c8a8dffe066718503d82ec4a0,0.025,camara,Dep. Paulão (PT/AL),Dep. Paulão (PT/AL),1171617,Requerimento,Proposição
2263461,camara,2263461,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74848,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932819,f9ac0741cab86990c55e18dc7e39b779,0.3333333333333333,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ),174848,Prop. Original / Apensada,Proposição
2263461,camara,2263461,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73943,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932819,f9ac0741cab86990c55e18dc7e39b779,0.3333333333333333,camara,Dep. Perpétua Almeida (PCdoB/AC),Dep. Perpétua Almeida (PCdoB/AC),173943,Prop. Original / Apensada,Proposição
2263461,camara,2263461,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74057,2020-09-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932819,f9ac0741cab86990c55e18dc7e39b779,0.3333333333333333,camara,Dep. Alice Portugal (PCdoB/BA),Dep. Alice Portugal (PCdoB/BA),174057,Prop. Original / Apensada,Proposição
2263461,camara,2263471,Requerimento,74057,2020-09-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932856,f9ac0741cab86990c55e18dc7e39b779,0.5,camara,Dep. Alice Portugal (PCdoB/BA),Dep. Alice Portugal (PCdoB/BA),174057,Requerimento,Proposição
